id,Neighbourhood or locality,location,Zip,Type,Subtype,Price,Transaction Type,Bedrooms,Living area,Kitchen type,Furnished,How many fireplaces?,Terrace,Terrace surface,Garden,Garden surface,Surface of the plot,Number of frontages,Swimming pool,Building condition
10336136,,maarkedal,9680,house,house,160000,for sale,3.0,165  m² square meters,,No,,Yes,,Yes,,209  m²  square meters,4.0,,To renovate
10462521,,tamines,5060,house,house,165000,for sale,2.0,115  m² square meters,Semi equipped,,,Yes,,,,393  m²  square meters,3.0,,Good
10528144,,frasnes-lez-buissenal,7911,house,house,165000,for sale,2.0,100  m² square meters,,,,,,,,408  m²  square meters,2.0,,
10518010,,deerlijk,8540,house,house,165000,for sale,2.0,151  m² square meters,Semi equipped,,,Yes,,Yes,,442  m²  square meters,2.0,,To be done up
10540075,Liège,saint-nicolas,4420,house,house,167000,for sale,2.0,75  m² square meters,Installed,No,,,10  m²  square meters,,47  m²  square meters,139  m²  square meters,2.0,No,Good
10273283,,jemelle,5580,house,house,169000,for sale,3.0,105  m² square meters,,No,,,,,,154  m²  square meters,3.0,,Good
10469001,Grand Liège,liege%20grivegn%C3%A9e,4030,house,house,169500,for sale,3.0,110  m² square meters,,No,,,8  m²  square meters,,52  m²  square meters,115  m²  square meters,2.0,No,Good
10541669,,zwijndrecht%20burcht,2070,house,house,170000,for sale,2.0,140  m² square meters,,,,,,,,190  m²  square meters,2.0,,To renovate
10458143,Liège,seraing,4100,house,house,170000,for sale,4.0,130  m² square meters,Installed,No,,,,,,105  m²  square meters,2.0,No,Good
10494288,Regio Tienen,tienen,3300,house,house,175000,for sale,4.0,170  m² square meters,,No,,,6  m²  square meters,,35  m²  square meters,124  m²  square meters,2.0,No,To renovate
10403261,Verviers,verviers,4800,house,house,175000,for sale,3.0,120  m² square meters,Installed,No,,,25  m²  square meters,,,55  m²  square meters,3.0,No,Good
9928389,,trooz,4870,house,house,175000,for sale,3.0,175  m² square meters,Not installed,,,,60  m²  square meters,,240  m²  square meters,,3.0,,
10535018,,fontaine-valmont,6567,house,house,175000,for sale,2.0,125  m² square meters,Semi equipped,,,,,,,3940  m²  square meters,2.0,,Just renovated
10342382,,erez%C3%89e,6997,house,house,175000,for sale,2.0,,,,1.0,Yes,,Yes,,972  m²  square meters,4.0,,
10471910,,ronse,9600,house,house,177000,for sale,3.0,118  m² square meters,,No,,Yes,,Yes,,444  m²  square meters,2.0,No,As new
10441354,,brugge,8000,house,house,178000,for sale,2.0,102  m² square meters,,,,,,,8  m²  square meters,99  m²  square meters,2.0,,Good
10494473,Liège,seraing,4100,house,house,179000,for sale,4.0,112  m² square meters,Installed,No,,,40  m²  square meters,,50  m²  square meters,190  m²  square meters,2.0,No,Good
10194100,,verviers,4800,house,mixed use building,179000,for sale,3.0,158  m² square meters,Semi equipped,No,,,,,,52  m²  square meters,2.0,No,Good
10379921,GRAND VERVIERS,dison,4820,house,house,179000,for sale,3.0,114  m² square meters,Installed,No,,,10  m²  square meters,,78  m²  square meters,120  m²  square meters,2.0,No,Good
10218205,,roux,6044,house,mixed use building,179000,for sale,4.0,241  m² square meters,Not installed,No,,,,,,90  m²  square meters,2.0,,Good
10487643,,ronse,9600,house,house,179500,for sale,4.0,,Semi equipped,,,Yes,,,,,2.0,,Good
10225046,,boussu,7301,house,house,179900,for sale,3.0,114  m² square meters,Installed,,,,10  m²  square meters,,30  m²  square meters,105  m²  square meters,2.0,,Good
10405979,,waremme,4300,house,house,180000,for sale,2.0,,,,,,20  m²  square meters,,800  m²  square meters,,3.0,,
10412060,,fl%C3%89malle,4400,house,house,180000,for sale,2.0,116  m² square meters,,,,,,,53  m²  square meters,,2.0,,
10446424,,gr%C3%A2ce-hollogne,4460,house,house,180000,for sale,2.0,99  m² square meters,Semi equipped,,,,20  m²  square meters,,,300  m²  square meters,3.0,,Good
10357381,Liège,seraing,4102,house,house,185000,for sale,4.0,133  m² square meters,Installed,No,,,89  m²  square meters,,36  m²  square meters,194  m²  square meters,3.0,No,Good
10438775,,couillet,6010,house,house,185000,for sale,3.0,150  m² square meters,Installed,,,,20  m²  square meters,,,120  m²  square meters,2.0,No,As new
10443117,,roux,6044,house,house,185000,for sale,3.0,165  m² square meters,,,,,,,285  m²  square meters,395  m²  square meters,3.0,,
10412670,,la%20louvi%C3%A8re%20houdeng-goegnies,7110,house,house,185000,for sale,4.0,174  m² square meters,Installed,,,Yes,,,,190  m²  square meters,2.0,,Good
10437675,,jemeppe-sur-meuse,4101,house,house,186000,for sale,2.0,111  m² square meters,,,,,16  m²  square meters,,50  m²  square meters,,2.0,,
10504344,,latour,6761,house,house,188000,for sale,4.0,200  m² square meters,,No,,,,,,823  m²  square meters,3.0,,To renovate
10436596,,grivegnee,4030,house,house,189000,for sale,3.0,120  m² square meters,Not installed,,,,,,20  m²  square meters,,2.0,,
10456077,,mons,7000,house,house,189000,for sale,3.0,138  m² square meters,Installed,,,,,,,110  m²  square meters,2.0,,Good
10442850,,havr%C3%A9,7021,house,house,189000,for sale,3.0,138  m² square meters,Installed,,,,,,,110  m²  square meters,2.0,,Good
10521271,Liège,seraing,4100,house,house,189900,for sale,3.0,130  m² square meters,Not installed,No,,,28  m²  square meters,,100  m²  square meters,180  m²  square meters,2.0,No,Just renovated
10516958,,embourg,4053,house,house,190000,for sale,2.0,127  m² square meters,,,,Yes,,,,717  m²  square meters,3.0,,To renovate
10391896,,flemalle,4400,house,house,190000,for sale,2.0,95  m² square meters,Hyper equipped,No,,,23  m²  square meters,,80  m²  square meters,414  m²  square meters,2.0,,Just renovated
10501607,,waudrez,7131,house,house,190000,for sale,2.0,146  m² square meters,Installed,,,,40  m²  square meters,,430  m²  square meters,536  m²  square meters,2.0,,Just renovated
10449209,,saint-ghislain%20-%20villerot,7334,house,house,190000,for sale,2.0,140  m² square meters,Installed,,,,120  m²  square meters,,,300  m²  square meters,4.0,,As new
10468641,,zelzate,9060,house,house,193000,for sale,2.0,,Installed,No,,Yes,,,,51  m²  square meters,2.0,,Good
10422815,,pepinster%20wegnez,4860,house,house,195000,for sale,3.0,136  m² square meters,Installed,No,,,12  m²  square meters,,50  m²  square meters,140  m²  square meters,2.0,No,As new
10420929,,casteau,7061,house,house,195000,for sale,3.0,175  m² square meters,Installed,,,Yes,,Yes,,180  m²  square meters,2.0,,Good
10407774,,tielt,8700,house,house,195000,for sale,3.0,160  m² square meters,Installed,No,,,,Yes,,240  m²  square meters,3.0,No,Good
10537785,GRAND VERVIERS,verviers,4800,house,house,199000,for sale,5.0,288  m² square meters,Not installed,No,,,20  m²  square meters,,78  m²  square meters,180  m²  square meters,2.0,No,To renovate
10447273,,pepinster,4860,house,apartment block,199000,for sale,4.0,265  m² square meters,,No,,,23  m²  square meters,,26  m²  square meters,145  m²  square meters,2.0,,To renovate
10363397,,gouy-lez-pi%C3%A9ton,6181,house,house,199000,for sale,4.0,200  m² square meters,Semi equipped,,1.0,,62  m²  square meters,,85  m²  square meters,386  m²  square meters,3.0,,To be done up
10477351,,marche-en-famenne,6900,house,house,199000,for sale,3.0,118  m² square meters,,No,,Yes,,,310  m²  square meters,377  m²  square meters,2.0,,Good
10546351,,ogy,7862,house,house,199000,for sale,3.0,190  m² square meters,,,,Yes,,,,280  m²  square meters,2.0,,
10515035,,marke,8510,house,house,199000,for sale,3.0,173  m² square meters,Installed,,,,,Yes,,274  m²  square meters,3.0,,To be done up
10489151,,pepinster,4860,house,apartment block,199500,for sale,5.0,289  m² square meters,Semi equipped,No,,,,,,128  m²  square meters,3.0,No,To be done up
10422812,,liege,4020,house,house,200000,for sale,4.0,161  m² square meters,Semi equipped,No,,,,,,70  m²  square meters,2.0,No,To be done up
10249885,,anderlues,6150,house,house,200000,for sale,4.0,268  m² square meters,Installed,,,Yes,,,,297  m²  square meters,3.0,,Good
10411832,,buvrinnes,7133,house,house,200000,for sale,4.0,151  m² square meters,Installed,,,Yes,,,,140  m²  square meters,2.0,,Just renovated
10499918,,lievegem,9950,house,house,200000,for sale,3.0,,Installed,,,Yes,,,,339  m²  square meters,3.0,,Good
10510939,,dison,4820,house,house,207500,for sale,3.0,196  m² square meters,Installed,No,,,14  m²  square meters,,70  m²  square meters,245  m²  square meters,2.0,No,Good
10518725,,ronse,9600,house,house,208500,for sale,5.0,155  m² square meters,,No,,Yes,,Yes,,225  m²  square meters,2.0,No,
10405291,,liege,4030,house,house,209000,for sale,4.0,161  m² square meters,Installed,No,,,9  m²  square meters,,70  m²  square meters,145  m²  square meters,2.0,No,Good
10445139,Liège,seraing,4101,house,house,209000,for sale,4.0,100  m² square meters,Installed,No,,,50  m²  square meters,,100  m²  square meters,295  m²  square meters,3.0,No,Good
10137734,,fosses-la-ville,5070,house,house,209000,for sale,4.0,192  m² square meters,Semi equipped,,,,,,,,3.0,,Just renovated
10220628,,la%20louvi%C3%A8re%20haine-saint-pierre,7100,house,villa,209000,for sale,2.0,110  m² square meters,Installed,No,,,50  m²  square meters,,400  m²  square meters,456  m²  square meters,4.0,,To be done up
10348113,,hasti%C3%A8re-lavaux,5540,house,house,210000,for sale,3.0,201  m² square meters,,,,,42  m²  square meters,,340  m²  square meters,480  m²  square meters,3.0,,Good
10464011,,roy,6900,house,house,210000,for sale,4.0,110  m² square meters,Semi equipped,No,,,19  m²  square meters,,5154  m²  square meters,5154  m²  square meters,4.0,,Good
10511243,,bever,1547,house,house,215000,for sale,4.0,160  m² square meters,USA installed,No,,,,,,114  m²  square meters,3.0,No,To be done up
10491369,Herstal,herstal,4040,house,house,215000,for sale,3.0,187  m² square meters,Installed,No,,Yes,,,90  m²  square meters,180  m²  square meters,3.0,No,To be done up
10419504,,sambreville,5060,house,villa,215000,for sale,3.0,196  m² square meters,Installed,,1.0,,,Yes,,322  m²  square meters,4.0,,Just renovated
10549801,,loppem,8210,house,house,215000,for sale,3.0,136  m² square meters,Installed,No,,,,Yes,,112  m²  square meters,2.0,,Good
10504011,,kortrijk,8500,house,house,215000,for sale,4.0,120  m² square meters,,,,Yes,,,,890  m²  square meters,2.0,,To renovate
10461647,,hamme,9220,house,house,215000,for sale,6.0,296  m² square meters,,No,,Yes,,,,511  m²  square meters,2.0,,To renovate
10528923,,denderleeuw,9470,house,house,215000,for sale,4.0,205  m² square meters,Semi equipped,,,Yes,,,,624  m²  square meters,3.0,,To renovate
10497502,Liège,seraing,4102,house,apartment block,219000,for sale,5.0,109  m² square meters,Semi equipped,No,,,72  m²  square meters,,35  m²  square meters,210  m²  square meters,2.0,No,Good
10542325,,sint-kruis,8310,house,house,219000,for sale,3.0,245  m² square meters,Installed,,,Yes,,,400  m²  square meters,525  m²  square meters,3.0,,To be done up
10536861,,denderleeuw,9470,house,house,219000,for sale,3.0,98  m² square meters,,No,,,62  m²  square meters,,,76  m²  square meters,2.0,,Good
10506655,,tubize,1480,house,house,220000,for sale,2.0,122  m² square meters,Installed,No,,Yes,,,276  m²  square meters,347  m²  square meters,2.0,No,Good
10551810,,liege,4020,house,house,220000,for sale,4.0,130  m² square meters,,No,,,19  m²  square meters,,,86  m²  square meters,2.0,No,Good
10321263,,tollembeek,1570,house,house,225000,for sale,2.0,205  m² square meters,,,,,,,,599  m²  square meters,4.0,,
10418146,Haspengouw,neerwinden,3400,house,house,225000,for sale,3.0,145  m² square meters,,No,,,40  m²  square meters,,55  m²  square meters,180  m²  square meters,2.0,,Good
10482356,,liege,4000,house,house,225000,for sale,3.0,112  m² square meters,,,,Yes,,,,424  m²  square meters,3.0,,To be done up
10376656,,liege,4000,house,house,225000,for sale,3.0,93  m² square meters,Hyper equipped,No,,,,,,53  m²  square meters,2.0,,Good
10069411,"Sprim, Louveig, dolembr,Gomzé",sprimont,4140,house,country cottage,225000,for sale,3.0,156  m² square meters,Not installed,No,,,,,,520  m²  square meters,3.0,,To renovate
10359807,,la%20louviere,7110,house,house,225000,for sale,3.0,150  m² square meters,Installed,No,,,21  m²  square meters,,,311  m²  square meters,2.0,No,Good
10515323,,colfontaine,7340,house,house,225000,for sale,5.0,265  m² square meters,,,,,12  m²  square meters,,135  m²  square meters,355  m²  square meters,3.0,,Good
10481185,,bon-secours,7603,house,bungalow,225000,for sale,3.0,125  m² square meters,Installed,,1.0,,20  m²  square meters,,2450  m²  square meters,2450  m²  square meters,4.0,,Good
10481184,,bon-secours,7603,house,house,225000,for sale,3.0,125  m² square meters,Installed,,1.0,,20  m²  square meters,,2450  m²  square meters,2450  m²  square meters,4.0,,Good
10546341,,st-eloois-winkel,8880,house,house,225000,for sale,3.0,170  m² square meters,Installed,,,,20  m²  square meters,Yes,,220  m²  square meters,2.0,,Good
10515483,,aspelare,9404,house,house,225000,for sale,2.0,129  m² square meters,Not installed,,,,,,,6344  m²  square meters,4.0,,To renovate
10484445,,geraardsbergen,9500,house,house,225000,for sale,4.0,128  m² square meters,Semi equipped,,,,18  m²  square meters,,35  m²  square meters,110  m²  square meters,2.0,No,Just renovated
10396226,Liège,liege,4032,house,house,226000,for sale,2.0,100  m² square meters,Installed,No,,,40  m²  square meters,,116  m²  square meters,228  m²  square meters,3.0,No,Good
10542282,Dendermonde + omgeving,lebbeke%20denderbelle,9280,house,house,228000,for sale,2.0,120  m² square meters,USA hyper equipped,,,Yes,,,,477  m²  square meters,3.0,,Good
10210408,,landen%20%283404%20neerlanden%29,3400,house,house,229000,for sale,3.0,152  m² square meters,,No,,,24  m²  square meters,,170  m²  square meters,312  m²  square meters,3.0,,To be done up
10237808,,ans,4430,house,mansion,229000,for sale,3.0,166  m² square meters,Semi equipped,No,,,15  m²  square meters,,350  m²  square meters,460  m²  square meters,2.0,No,To be done up
9979586,,charleroi%20gosselies,6041,house,house,229000,for sale,4.0,170  m² square meters,Installed,No,,Yes,,,,140  m²  square meters,2.0,No,As new
10333949,,manage-bois-d%27haine,7170,house,house,229000,for sale,3.0,132  m² square meters,Installed,,,Yes,,,,384  m²  square meters,3.0,,Good
10494681,,sint-gillis-bij-dendermonde,9200,house,house,229000,for sale,3.0,138  m² square meters,,,1.0,,,,,70  m²  square meters,2.0,,
10463830,Zuiden van Antwerpen,boom,2850,house,mixed use building,230000,for sale,3.0,329  m² square meters,,,,Yes,,,20  m²  square meters,160  m²  square meters,2.0,,To renovate
10215058,,liege,4020,house,mixed use building,230000,for sale,3.0,95  m² square meters,Installed,No,,Yes,,,,145  m²  square meters,3.0,No,Good
10490605,,erquelinnes,6560,house,house,230000,for sale,3.0,201  m² square meters,Installed,,,Yes,,,,211  m²  square meters,2.0,,
10326921,,tournai,7500,house,apartment block,230000,for sale,1.0,170  m² square meters,,,,,50  m²  square meters,,150  m²  square meters,464  m²  square meters,2.0,,
10307378,Liège,saint-nicolas,4420,house,house,234000,for sale,3.0,155  m² square meters,,,,,12  m²  square meters,,219  m²  square meters,295  m²  square meters,2.0,,To be done up
10233228,,halle,1500,house,house,235000,for sale,2.0,93  m² square meters,Semi equipped,No,,Yes,,,,380  m²  square meters,2.0,No,To be done up
10428753,Grand Liège,flemalle,4400,house,house,235000,for sale,2.0,99  m² square meters,,No,,,20  m²  square meters,,80  m²  square meters,171  m²  square meters,3.0,No,Just renovated
10499915,,roeselare,8800,house,house,235000,for sale,4.0,273  m² square meters,Installed,,,,,,160  m²  square meters,273  m²  square meters,3.0,No,Just renovated
10505261,,ingelmunster,8770,house,house,237000,for sale,3.0,208  m² square meters,,,,,1  m²  square meter,,1  m²  square meter,204  m²  square meters,2.0,No,Just renovated
10317804,Grand Liège,fl%C3%A9malle,4400,house,house,239000,for sale,2.0,130  m² square meters,Hyper equipped,No,,,150  m²  square meters,,300  m²  square meters,555  m²  square meters,2.0,Yes,As new
10514417,,haut-fays,6929,house,house,239000,for sale,7.0,158  m² square meters,,No,,,18  m²  square meters,,166  m²  square meters,266  m²  square meters,4.0,,Good
10454000,GRAND VERVIERS,dison,4820,house,house,240000,for sale,4.0,157  m² square meters,Not installed,No,,Yes,,,2983  m²  square meters,3097  m²  square meters,3.0,No,To be done up
